index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
2684,Snuvik Technologies,12.9301755,77.6842191,offices,devarbisanahalli,9.709548495259726,1.790591245776751,12,13,788
2685,Prodapt Solutions Pvt. Ltd.,12.9320997,77.6861194,offices,devarbisanahalli,9.966777818420102,1.6706888692048976,8,9,559
2686,Blitz Jobs,12.9297017,77.6845366,offices,devarbisanahalli,9.666451089802969,1.7437257361395795,6,7,422
2687,"Oracle, Valence Block",12.9398475,77.68943,offices,devarbisanahalli,10.891168558269163,1.942844574227022,12,13,766
2688,Accenture,12.9303379,77.6868622,offices,devarbisanahalli,9.797761402623358,1.5226130988724371,6,7,417
2689,"Western Digital , Helios Business Park",12.9376133,77.6889163,offices,devarbisanahalli,10.636809313205951,1.7871519543924228,11,12,702
2690,IndiQube Gamma,12.9418974,77.6973473,offices,devarbisanahalli,11.360282793213464,1.812220534004064,9,10,578
2691,Kunal Ppd Office,12.9395353,77.6892128,offices,devarbisanahalli,10.851538878761412,1.9294394715831247,9,10,586
2693,SDL Technologies India Pvt Ltd,12.9474531,77.6896325,offices,devarbisanahalli,11.715217365824454,2.6601583778960967,18,22,1290
2694,Lotus Manpower Services,12.9295279,77.6854109,offices,devarbisanahalli,9.670698689697307,1.647142290165555,7,7,441
2695,IndiQube Zeta,12.914467,77.677375,offices,devarbisanahalli,7.844298303847502,2.770557954593419,14,16,969
2696,KPIT Technologies Limited,12.9256681,77.6863472,offices,devarbisanahalli,9.282237339005782,1.4935347360769409,8,9,529
2697,SonicWALL Technology Systems India Pvt Ltd,12.9282141,77.6916086,offices,devarbisanahalli,9.719734880531947,0.9606244024947423,7,7,443
2698,United India Insurance company,12.929997,77.6842467,offices,devarbisanahalli,9.690948172588449,1.7824453108259082,12,13,788
2699,Azul Systems (India) Pvt,12.9320416,77.686038,offices,devarbisanahalli,9.958334654788453,1.6760349782740636,8,9,558
2700,IndiQube Alpha,12.939411,77.6956204,offices,devarbisanahalli,11.038373025245964,1.5875280231520914,7,7,431
2701,PNB Housing Finance Limited,12.9302224,77.6842494,offices,devarbisanahalli,9.71538581257979,1.7888474994470165,12,13,789
2702,Software AG,12.9315576,77.6912563,offices,devarbisanahalli,10.061666101039323,1.1534174008799716,7,8,459
2703,Government Higher Primary School Devarabisanahalli,12.9237001,77.6912795,offices,devarbisanahalli,9.233010985235095,0.9876060078205966,7,7,432
2704,Zoom car parking,12.9324601,77.686368,offices,devarbisanahalli,10.012293376332526,1.6636213261980655,8,9,568
2705,EPAM Bangalore,12.9244052,77.6829805,offices,devarbisanahalli,9.054327141141092,1.865018328818427,10,11,644
2706,Atlassian India,12.9258131,77.6884092,offices,devarbisanahalli,9.360220907271193,1.2699570111583696,12,12,725
2707,iQuanti India Pvt. Ltd.,12.9303908,77.6867825,offices,devarbisanahalli,9.80119662755462,1.5327086758939605,7,7,423
2708,Ellucian Higher Education Systems,12.921991,77.683956,offices,devarbisanahalli,8.819852348162645,1.8037420654107694,11,11,675
2709,Prestige tech park back exit gate,12.9392552,77.6895485,offices,devarbisanahalli,10.830945850772599,1.8825545928534226,11,13,764
2711,I Life,12.9300399,77.6875407,offices,devarbisanahalli,9.785239031904151,1.4422860606909673,7,8,464
2712,KPMG Global Services,12.9204282,77.6834578,offices,devarbisanahalli,8.638068968208874,1.9037083508826858,12,12,733
2713,Udyog Gokulam,12.929675,77.6851332,offices,devarbisanahalli,9.67915365150554,1.6803910417497332,7,8,483
2714,Multi level Car Parking,12.9406489,77.6886377,offices,devarbisanahalli,10.955426713122984,2.06564789948621,10,11,648
2715,infoshopi,12.9303345,77.6847335,offices,devarbisanahalli,9.739872303777215,1.7419837398314726,12,13,800
2716,Sobha Iris Condominium,12.9330271,77.6848047,offices,devarbisanahalli,10.032696883378424,1.8435281440767763,9,9,542
2717,Conga(Apttus) Software Pvt. Ltd.,12.9365444,77.6905529,offices,devarbisanahalli,10.57025313884796,1.5801767378319895,10,11,645
2718,Vector Block,12.9406641,77.6892327,offices,devarbisanahalli,10.973386683010855,2.028805462073941,10,11,657
2719,ETV Bus Stop,12.9324582,77.6877242,offices,devarbisanahalli,10.04976176597421,1.5331628527375674,8,9,546
2720,Vajram ONYX,12.9314375,77.6876875,offices,devarbisanahalli,9.939252659399104,1.485529482957452,6,7,394
2721,%E0%B2%AE%E0%B2%BE%E0%B2%B0%E0%B2%A4%E0%B2%B9%E0%B2%B3%E0%B3%8D%E0%B2%B3%E0%B2%BF %E0%B2%95%E0%B2%BE%E0%B2%B2%E0%B3%8B%E0%B2%A8%E0%B2%BF %E0%B2%85%E0%B2%82%E0%B2%9A%E0%B3%86 %E0%B2%95%E0%B2%9B%E0%B3%87%E0%B2%B0%E0%B2%BF Marathahalli Colony Post Office,12.9556216,77.6881362,offices,devarbisanahalli,12.56243056801833,3.5587966785276084,15,19,1136
2722,ETC Management Services India Pvt Ltd,12.930366,77.6868434,offices,devarbisanahalli,9.80024807878507,1.5255678819611416,6,7,416
2723,uber dost center,12.934377,77.6895971,offices,devarbisanahalli,10.309962560993114,1.4853606646912387,9,10,606
2724,FabHotel Shreyas Inn,12.9296932,77.6851717,offices,devarbisanahalli,9.682135728960828,1.6768741476094677,7,8,483
2725,Touchstone cafeteria Ground Floor B Block,12.9373273,77.6904242,offices,devarbisanahalli,10.650018174645693,1.6556486406824453,10,11,661
2726,Devarabisanahalli,12.9255932,77.6927698,offices,devarbisanahalli,9.485229285625064,0.7977876629157737,4,4,257
2727,Devarabeesanahalli Bus Stop,12.9301567,77.6854259,offices,devarbisanahalli,9.738857309462,1.6644313698767508,6,7,415
2728,Societe Generale Securities Services - Global Solution Center Pvt. Ltd.,12.9224863,77.681913,offices,devarbisanahalli,8.81994374067321,2.008648102759653,11,11,677
2729,SLS Splendor,12.9270612,77.6875317,offices,devarbisanahalli,9.466306523956876,1.3719407796457275,7,7,446
2730,Sprinklr,12.9483721,77.6908195,offices,devarbisanahalli,11.846063190592712,2.7022767543691817,17,21,1248
2731,Tirth Hospitality Bellandur,12.9301687,77.6866831,offices,devarbisanahalli,9.774551943324884,1.5349316247862699,7,7,431
2732,Flaunt Unisex Salon,12.9309862,77.684837,offices,devarbisanahalli,9.81292597184647,1.7535963634786182,7,8,452
2733,"Advaith Hyundai Car Showroom, Bellandur, Outer Ring Road",12.9299196,77.6839505,offices,devarbisanahalli,9.675113288811296,1.8112787155952657,12,13,782
2735,Venkateshwara Enterprises,12.9305505,77.6852381,offices,devarbisanahalli,9.776342045427327,1.6969629705676617,7,8,506
2736,IQVIA RDS Etamin,12.9326885,77.6880384,offices,devarbisanahalli,10.08346191527488,1.5161222172016038,8,9,551
2737,Huron Eurasia India Private Limited %5BHURON CONSULTING GROUP%5D,12.9273019,77.6829108,offices,devarbisanahalli,9.365975085564742,1.8730517224321401,8,9,516
2738,KPIT Technologies Limited,12.9204984,77.6710791,offices,devarbisanahalli,8.407867028094051,3.2034442657388746,12,14,827
2739,Lakshmi Vilas Bank,12.9294074,77.685327,offices,devarbisanahalli,9.655467470992722,1.6526692942354742,7,8,475
2740,PG,12.9295836,77.6854381,offices,devarbisanahalli,9.677429284162256,1.6458491676740357,7,7,441
2742,Hotel Shreyas Inn,12.9297761,77.6851163,offices,devarbisanahalli,9.689608881566608,1.6850569066028744,7,7,427
2743,"FNP: Florist In Devarabisanahalii, Bangalore",12.931236,77.684645,offices,devarbisanahalli,9.834999468469166,1.7824524220265385,7,8,460
2744,Helios Business Park Gate 3,12.9393333,77.6896882,offices,devarbisanahalli,10.8433059222661,1.8803022816118122,11,13,765
2745,150 ORR,12.936798,77.6892118,offices,devarbisanahalli,10.557781053904359,1.6993250251154155,10,12,700
2746,SSSG(SLNS)PG,12.9305444,77.6849741,offices,devarbisanahalli,9.76877217667763,1.7239853385473913,7,7,437
2747,Sri Shreshta Udupi,12.9306616,77.6849424,offices,devarbisanahalli,9.780599625391128,1.7312605521039925,7,7,441
2749,Thirumala icon pg for ladies,12.9310108,77.6848156,offices,devarbisanahalli,9.81503239953019,1.7566838003194176,7,8,453
2750,Indian Aroma Exports (Essential Oils Suppliers %26 Manufacturer),12.9299148,77.687429,offices,devarbisanahalli,9.768594399555248,1.4493176388057858,7,8,464
2752,Gopal Reddy Building,12.9452648,77.6823676,offices,devarbisanahalli,11.309547185742108,2.8941547177900033,15,15,917
2753,Sssg Pg For Gents,12.9306063,77.6849823,offices,devarbisanahalli,9.775667133310055,1.725246594029695,7,7,439
2754,Tata HAL Technologies Ltd.,12.9302,77.686799,offices,devarbisanahalli,9.781173436420136,1.5241203995693786,7,7,429
2755,Morgan Stanley,12.9197275,77.68362,offices,devarbisanahalli,8.567200867322281,1.9132475730758187,11,12,699
2756,CenturyLink Technologies India Pvt. Ltd.,12.9368921,77.6916979,offices,devarbisanahalli,10.64257583044937,1.5324793053431376,10,11,689
2757,GREENS Supermarket,12.9305175,77.6849954,offices,devarbisanahalli,9.76642352973165,1.720877613579645,7,7,436
2759,HDFC Bank,12.932223,77.6840255,offices,devarbisanahalli,9.92631976662363,1.8844130201664604,9,9,541
2760,Helios Business Park,12.9366509,77.6887398,offices,devarbisanahalli,10.528514130228483,1.723862922604825,10,12,708
2762,Yekshareddy Enterprise,12.9293177,77.6852126,offices,devarbisanahalli,9.642744863790604,1.6623478202057054,7,8,473
2764,Aptus Data Labs,12.9303998,77.6868441,offices,devarbisanahalli,9.803896880373399,1.5267439307245443,6,7,416
2765,Anjanadri,12.9274071,77.6864033,offices,devarbisanahalli,9.470234090281945,1.4976939224989356,6,8,450
2767,Aveva (Formerly Schneider Electric Software),12.936746,77.6905864,offices,devarbisanahalli,10.592792587706503,1.5947950220676892,10,11,656
2768,Arion - Restaurant %26 Caf%C3%A9,12.9312428,77.6847887,offices,devarbisanahalli,9.839404898993045,1.7680575282442679,7,8,459
2769,The Salad Studio,12.932465,77.685439,offices,devarbisanahalli,9.988183507819638,1.7546623149247418,9,9,551
2771,SSM Luxury Homes For Ladies,12.9288961,77.6854203,offices,devarbisanahalli,9.602901729563701,1.6300128754717873,7,8,461
2772,K.K.Indane enterprises,12.9316593,77.6865811,offices,devarbisanahalli,9.931924405664782,1.604950310004216,8,9,540
2773,"Icon Premier Hotel by Bhagini, Outer Ring Road",12.9300364,77.6858061,offices,devarbisanahalli,9.736122506384016,1.6211193123824104,6,7,410
2774,RELAX SUPER MARKET,12.9305726,77.6850699,offices,devarbisanahalli,9.774314384472536,1.7150603666551334,7,7,437
2775,Trailblazers Toastmasters Club,12.9400826,77.6890442,offices,devarbisanahalli,10.905652644384071,1.9888517480195842,9,10,608
2776,Capital O 81558 Udupi Gokula,12.9297819,77.6852452,offices,devarbisanahalli,9.69364878088262,1.6717434821283916,7,8,485
2778,Gift World,12.93128,77.684774,offices,devarbisanahalli,9.843047733788685,1.7709674577117334,7,8,461
2779,Indian motors,12.9310697,77.6858631,offices,devarbisanahalli,9.848936194439908,1.6521664721288525,8,9,523
2780,Chai Point,12.9324732,77.6856361,offices,devarbisanahalli,9.994215667452623,1.7356949034635112,9,9,552
2781,Adarsh Lakefront,12.9186177,77.6832283,offices,devarbisanahalli,8.437038777082636,1.9992091172526254,11,12,698
2783,Yulu Bikes,12.9303155,77.6869534,offices,devarbisanahalli,9.79793543588713,1.5124607149535783,6,7,421
2784,Axis Bank ATM,12.9298971,77.6847957,offices,devarbisanahalli,9.694258866080133,1.7221123704399028,17,18,1089
2787,Publik,12.9299017,77.6858138,offices,devarbisanahalli,9.721831110308129,1.6160571730860005,6,7,413
2788,Babu Plumbers,12.9345394,77.6869113,offices,devarbisanahalli,10.250879836705723,1.7291706517842171,9,10,613
2790,Sri Abhayahastha Ganapathi Temple,12.9314958,77.6863281,offices,devarbisanahalli,9.90740468526709,1.6229210267424568,8,9,535
2792,Sakra Home Health Care Department,12.932285,77.6854492,offices,devarbisanahalli,9.969020235659562,1.7453295072238524,8,9,528
2795,Panoor Restaurant,12.9305583,77.6849934,offices,devarbisanahalli,9.770775094929284,1.7224644433015646,7,7,438
2796,Bhagini Andhra Restaurant,12.9301279,77.6857739,offices,devarbisanahalli,9.74510149517235,1.6274215176107825,6,7,410
2797,UDUPI NALAPAKA %E0%B2%89%E0%B2%A1%E0%B3%81%E0%B2%AA%E0%B2%BF %E0%B2%A8%E0%B2%B3%E0%B2%AA%E0%B2%BE%E0%B2%95,12.9314813,77.6860584,offices,devarbisanahalli,9.898527923038797,1.64927865472267,8,9,555
2799,IDFC FIRST Bank ATM,12.930309,77.684211,offices,devarbisanahalli,9.723779838603983,1.795500135563612,7,8,451
2800,JUST BAKE,12.9311939,77.6860467,offices,devarbisanahalli,9.867263073460903,1.638543107676543,8,9,527
2802,HDFC Bank,12.9339438,77.6924802,offices,devarbisanahalli,10.354719465329497,1.225357251527844,5,6,354
2803,Dalchini,12.9315321,77.6859244,offices,devarbisanahalli,9.900395912261816,1.6648576750512252,8,9,559
2804,New Horizon College Of Engineering Entrance,12.9338868,77.6911158,offices,devarbisanahalli,10.304491920824074,1.3255381399791528,6,6,362
2805,Sakra World Hospital,12.9323275,77.6851886,offices,devarbisanahalli,9.96685464595857,1.7730301194596436,9,9,549
2808,Melting Melodies Cake Shop,12.9304171,77.6851054,offices,devarbisanahalli,9.7584646436739,1.7061478985619463,7,8,502
2809,Blue Berry Restaurant,12.9309282,77.6848502,offices,devarbisanahalli,9.807001698914002,1.7501436989361823,7,8,450
2817,Kolkata Famous Kati Roll,12.9263838,77.6947523,offices,devarbisanahalli,9.641858552997974,0.5857934233093433,2,3,172
2818,Basaveshwara Khanavali,12.9270867,77.6778996,offices,devarbisanahalli,9.234434143504044,2.4130258133001674,10,11,685
2819,Cloudnine Hospital - Bellandur,12.9243913,77.6724631,offices,devarbisanahalli,8.854194048991975,3.002406625346045,14,16,959
2821,Apollo Clinic,12.9263757,77.6765128,offices,devarbisanahalli,9.131823614448495,2.5599832602400876,9,11,642
2822,Novel Office - Marathahalli %7C Office Spaces in Bangalore %7C Co working Spaces,12.9567022,77.6998849,offices,JCR_Layout,13.009508357315328,3.433326269419467,11,14,833
2823,Semekan Pvt Ltd,12.9346192,77.7053119,offices,JCR_Layout,10.928440177631083,1.1276723013852774,5,5,327
2824,Vkc Developers Marketing Office.,12.9340321,77.7024609,offices,JCR_Layout,10.743408596950125,0.9468298048280751,6,6,384
2825,Traveloka India Pvt Ltd,12.9289056,77.6920395,offices,JCR_Layout,9.807451445255813,0.9410052857397857,4,4,268
2826,Salarpuria Touchstone,12.9361378,77.6905104,offices,JCR_Layout,10.525556461864317,1.5494575839987534,9,11,636
2827,BBMP Contact Point Office,12.9355,77.7054,offices,JCR_Layout,11.02150601823611,1.2180194130102013,7,7,435
2828,Deloitte,12.9474446,77.6903645,offices,JCR_Layout,11.73386244412698,2.626355812455097,18,22,1303
2829,Vaswani Presidio,12.9375907,77.6995196,offices,JCR_Layout,10.99026577556029,1.3097769221774698,6,7,408
2830,Vanu India Pvt Ltd,12.9376401,77.699536,offices,JCR_Layout,10.996031351919273,1.3151752735145692,6,7,400
2831,SoC Optimum Private Limited,12.9311281,77.7035018,offices,JCR_Layout,10.493829655573615,0.6937493199181611,3,3,176
2832,AWFIS Space Solutions Pvt. Ltd.,12.9336862,77.6946013,offices,JCR_Layout,10.400091187974349,1.059453886186792,7,8,468
2834,Translink Logisitcs Pvt. Ltd.,12.9356416,77.7048603,offices,JCR_Layout,11.011798267529917,1.2059286941747303,7,8,450
2835,Digital Monitoring Technologies Private Limited,12.9368916,77.700744,offices,JCR_Layout,10.966070214378458,1.2321997674145235,7,8,457
2836,Here Solutions India Pvt Ltd,12.9351338,77.6945742,offices,JCR_Layout,10.551452170425582,1.1971768839306463,9,9,542
2837,JoulestoWatts Business Solutions Pvt Ltd - Belandur Branch,12.9374807,77.6996311,offices,JCR_Layout,10.983165080840378,1.2970040914456629,7,7,443
2839,Office Of The Sr Section Engineer(Elect),12.9355073,77.7038795,offices,JCR_Layout,10.955087624088439,1.1507123737896576,5,5,303
2840,UCASH PAYMENT SERVICES,12.9368423,77.7032536,offices,JCR_Layout,11.064507434140985,1.2709034894102293,5,6,352
2841,GST Suvidha center,12.9376425,77.7019594,offices,JCR_Layout,11.09274157385327,1.3288023215967693,6,6,387
2842,Relic Industries,12.9312354,77.6951623,offices,JCR_Layout,10.163331822233594,0.8070002183914112,3,4,227
2843,2gethr @ ORR,12.9332801,77.6835518,offices,JCR_Layout,10.0295108831023,1.9783406081436739,9,10,580
2844,Ojana Pharma,12.9359815,77.7078828,offices,JCR_Layout,11.183812960867147,1.407673563750584,7,8,470
2846,Three meadows,12.9374986,77.6995718,offices,JCR_Layout,10.982722631969889,1.299274584900095,7,7,442
2847,Shree Jagannath Group,12.9325522,77.708076,offices,JCR_Layout,10.850482994248482,1.1408032535146904,9,9,562
2848,Cessna Business Park,12.9365109,77.6932987,offices,JCR_Layout,10.653621768822562,1.3996827401339536,8,9,539
2849,Belden India Pvt Ltd,12.9376296,77.6995427,offices,JCR_Layout,10.99519996560141,1.3139739131626789,6,7,400
2850,Nandana Ventures Software Pvt Ltd,12.9399266,77.7031902,offices,JCR_Layout,11.378317223906816,1.6026194067524424,7,7,449
2851,HDSENSE,12.9263361,77.6989053,offices,JCR_Layout,9.805046752056008,0.14403044867868922,1,1,39
2852,Cisco BGL 13,12.934894,77.6956816,offices,JCR_Layout,10.56543280132177,1.1174551793917122,6,6,368
2853,"GST Suvidha Kendra in Panathur,Bangalore",12.9355741,77.705732,offices,JCR_Layout,11.043935110339993,1.2424901510618929,6,7,412
2854,Cluster Ad Media Pvt Ltd,12.9372816,77.7024904,offices,JCR_Layout,11.07751806610699,1.2992458451973425,5,6,373
2855,Hastatant,12.933996,77.6979885,offices,JCR_Layout,10.557662485560867,0.9375093777622232,5,5,322
2856,CitiusTech Healthcare Technology Private Limited,12.930159,77.692983,offices,JCR_Layout,9.97220873884803,0.9118951442271972,5,6,361
2857,Acubes Human Resource Services,12.9355744,77.7057238,offices,JCR_Layout,11.043595579593358,1.2420850435270314,6,7,412
2858,SanDisk India Device Design Center,12.9438236,77.6931152,offices,JCR_Layout,11.42507738571781,2.140610208430292,12,13,757
2859,Cessna Back Exit,12.9313128,77.6944545,offices,JCR_Layout,10.145658355917403,0.8660883158816396,3,4,236
2860,Eduvantage Box,12.9346854,77.7082593,offices,JCR_Layout,11.07189155275323,1.321779228951134,8,9,511
2861,Cisco BGL 14,12.934839,77.6965886,offices,JCR_Layout,10.592717748610266,1.0730134933327453,6,7,399
2862,220 kv gis,12.9381625,77.6973242,offices,JCR_Layout,10.9674596967979,1.4049342069525714,5,6,351
2863,Hcl tech park,12.935925,77.6952062,offices,JCR_Layout,10.656823584122368,1.243111117194352,6,6,372
2864,Inguva buildings,12.9445455,77.7069989,offices,JCR_Layout,12.011644544884367,2.2106756599497905,21,24,1421
2865,Salesforce Industries (formerly Vlocity),12.9346262,77.6943848,offices,JCR_Layout,10.49140776211193,1.159619714474017,7,7,441
2867,Cisco Bgl 11,12.9356957,77.6956636,offices,JCR_Layout,10.648921620524373,1.1992909495210446,5,6,353
2869,FRINZA,12.9286409,77.6947943,offices,JCR_Layout,9.878619433828215,0.6572401459971601,3,4,215
2872,Vulpith.com,12.935076,77.6946497,offices,JCR_Layout,10.547996494423632,1.1875139999605044,9,9,544
2873,Run Startups League Pvt Ltd,12.9462763,77.7038989,offices,JCR_Layout,12.06224944349673,2.3103646942689178,17,20,1172
2874,iSports Star,12.9455685,77.7052808,offices,JCR_Layout,12.044741821899928,2.2651509864949353,18,20,1217
2875,Zeo Cabs,12.9447798,77.7137775,offices,JCR_Layout,12.343046527084706,2.574890080678315,22,24,1469
2879,G4s Branch Office,12.9333754,77.6967914,offices,JCR_Layout,10.447448953751913,0.9139377229789813,4,4,268
2880,SVM Facility Management Services,12.9348309,77.7038608,offices,JCR_Layout,10.8854200751202,1.0799195892180375,4,5,283
2882,Ourlybee Pvt. Ltd.,12.9368918,77.7166651,offices,JCR_Layout,11.71453215937768,2.1739971973838568,11,12,722
2883,Shantha Kelvadi,12.937411,77.702585,offices,JCR_Layout,11.094737856787386,1.3153929596318235,6,6,381
2888,Myntra Designs Pvt. Ltd.,12.9431803,77.6986567,offices,JCR_Layout,11.541608991226218,1.9362257397301608,9,9,527
2889,ZaPollz,12.9344406,77.7021828,offices,JCR_Layout,10.77333626489392,0.9834136608718076,6,6,361
2890,Simeio Solutions Tower 1,12.9344821,77.6944619,offices,JCR_Layout,10.478921443250604,1.141616303625533,7,7,438
2891,KPMG GDC,12.9357392,77.6938268,offices,JCR_Layout,10.589661105350983,1.2965925531797842,9,10,592
2892,NANSU PRODUCTIONS,12.9491556,77.711047,offices,JCR_Layout,12.657271235917756,2.8512680341079055,20,23,1387
2895,Neuron Office,12.939197,77.7018352,offices,JCR_Layout,11.247989460399692,1.4982138875660653,7,7,448
2896,Xtreme,12.9368304,77.7038895,offices,JCR_Layout,11.090431807392862,1.2897314545355452,5,6,344
2897,ANSEC Human Resources Services Pvt Ltd,12.9372639,77.7025085,offices,JCR_Layout,11.076452250339962,1.2977050639787122,5,6,373
2898,BMW - Propsed Development,12.9324247,77.6965374,offices,JCR_Layout,10.338760706595613,0.830450032112061,4,4,263
2899,Max Packers %26 Movers,12.9463021,77.7050389,offices,JCR_Layout,12.110502913704916,2.3381840476372115,17,20,1180
2901,Bescom o%26m office munnekolala,12.9484835,77.70863,offices,JCR_Layout,12.483756281851146,2.682580058074849,19,22,1295
2902,SRI BHASKAR ROADLINES,12.9368531,77.7038888,offices,JCR_Layout,11.09271904057358,1.2921024201983884,5,6,345
2903,Accolite Digital,12.9342601,77.6942371,offices,JCR_Layout,10.447715817495784,1.1344116824155897,8,8,505
2904,Amicorp Management India Pvt Ltd,12.9211144,77.6840861,offices,JCR_Layout,8.729222528536004,1.8157410319782255,11,11,657
2905,Sri Guru Nandanam Apartments,12.9313102,77.7040206,offices,JCR_Layout,10.53567319184761,0.7415258325682146,4,4,235
2907,Cisco Gate 1,12.9360134,77.6951331,offices,JCR_Layout,10.663558464670972,1.255392340124981,6,6,370
2908,Sapiens,12.9371619,77.6951926,offices,JCR_Layout,10.786548695590572,1.3691955888361382,8,9,538
2909,CISCO BGL 16,12.9339085,77.696341,offices,JCR_Layout,10.486300254620705,0.987920439144521,6,7,396
2910,Tensoriot Software Services Private Limited,12.9380383,77.6991885,offices,JCR_Layout,11.024067131897278,1.3616967284875163,6,7,390
2911,ELB Technologys,12.9344271,77.6942656,offices,JCR_Layout,10.466295499543723,1.148097944379013,7,7,446
2912,Sonus Networks India Private Ltd,12.9352959,77.6945613,offices,JCR_Layout,10.568076476514333,1.213486829672671,8,8,464
2913,NBR Trifecta,12.9355633,77.7038628,offices,JCR_Layout,10.960065749417982,1.1559044025829293,5,5,304
2914,Gtl Infrastructure Ltd,12.9367702,77.7004186,offices,JCR_Layout,10.94052014283564,1.2172955987574383,6,7,438
2918,Maaya Interiors,12.9382446,77.7150921,offices,JCR_Layout,11.763318914911217,2.130028773341394,9,10,608
2920,Accenture,12.9493103,77.7004897,offices,JCR_Layout,12.250589305975362,2.6115786793785367,15,18,1057
2921,Cisco Systems India Pvt Ltd,12.9357049,77.6961057,offices,JCR_Layout,10.665753484885428,1.1817304198316994,5,6,352
2922,Comtech IT Solutions Private Limited,12.9376965,77.6996421,offices,JCR_Layout,11.005997329716104,1.3209317724555683,6,7,402
2923,"CA HEMANSHU BAHETY, CA , CPA(USA), CS",12.9312776,77.6970535,offices,JCR_Layout,10.239125953101947,0.6916352938499146,5,6,333
2925,Padma Lake View,12.9334733,77.7054305,offices,JCR_Layout,10.818144361320476,1.0263217993501246,4,5,289
2926,Cisco,12.9338731,77.6954252,offices,JCR_Layout,10.449133126925606,1.0296733317863704,7,7,424
2928,Anuta Networks India,12.9381785,77.6991654,offices,JCR_Layout,11.037775208937099,1.3774303741683072,6,7,391
2930,Dwarkamai Residency,12.9331243,77.7048627,offices,JCR_Layout,10.757070809463547,0.960155479127877,4,5,287
2931,raksan Consulting Private Limited,12.9336739,77.6943597,offices,JCR_Layout,10.390291548819745,1.0733592660956397,8,8,501
2932,Pure And Natural(Inside Cisco office),12.933746,77.6955311,offices,JCR_Layout,10.43964007732189,1.0117170862333669,7,7,425
2934,Citibank ATM(Inside Cisco office),12.9338438,77.6957673,offices,JCR_Layout,10.458468864041329,1.008958445862584,7,7,410
2936,Panathuru Cirlce,12.935608,77.705737,offices,JCR_Layout,11.047588161262098,1.2460441302212637,6,7,411
2938,Munnekolala,12.9485891,77.7082464,offices,JCR_Layout,12.478271836463025,2.679673829494735,18,21,1272
2940,Prakash interior,12.9319131,77.7038597,offices,JCR_Layout,10.589343069453404,0.7884785763513588,3,3,204
2941,Sri Omkar Furniture,12.9373239,77.7022515,offices,JCR_Layout,11.07196994162993,1.2990196667591976,6,6,378
2942,75F India,12.9254335,77.6748716,offices,JCR_Layout,9.001919236214453,2.7374776239457246,15,17,1010
2943,JPMorgan Chase %26 Co.,12.9428771,77.6966127,offices,JCR_Layout,11.438012806776422,1.9338201039368286,9,9,561
2944,Sequoia Capital,12.9488416,77.6905003,offices,JCR_Layout,11.887979355130547,2.763650304671082,17,21,1236
2949,"CSG Systems International, Trillium Block",12.9287939,77.6926155,offices,JCR_Layout,9.815686983149726,0.8784106378029581,4,4,249
2952,3 E System Solutions,12.936912,77.7030546,offices,JCR_Layout,11.063227594383338,1.2728285481830248,5,6,358
2953,NM Vihar,12.9334169,77.7039402,offices,JCR_Layout,10.745279477244619,0.9397527689832933,4,4,242
2955,DTDC,12.9485986,77.7048255,offices,JCR_Layout,12.339313322757931,2.5828322352389117,16,19,1126
2956,Learnbay,12.9385544,77.6940589,offices,JCR_Layout,10.89515291594111,1.5606109336683014,7,8,488
2957,ACT BROADBAND,12.9354521,77.7040415,offices,JCR_Layout,10.956526269958221,1.151325310706634,5,5,301
2963,Skanda Nirvana BDA Villa,12.9340714,77.7060779,offices,JCR_Layout,10.90810045762534,1.120906940162773,6,6,362
2964,Amadeus Software Labs India Pvt Ltd,12.9432779,77.6906075,offices,JCR_Layout,11.292692340991875,2.1977100289686406,11,12,710
2966,Nurture Multispeciality Dental Clinic,12.9344642,77.697015,offices,JCR_Layout,10.569417190415972,1.017967079407531,4,5,285
2968,Aquantia Semiconductor India Private Limited,12.9369008,77.6921944,offices,JCR_Layout,10.659173905383692,1.5018190624355487,10,11,651
2969,Royaloak Furniture Marathahalli,12.9423678,77.697433,offices,JCR_Layout,11.412774008895889,1.8623404909113603,9,10,571
2972,Cisco Club House,12.9357709,77.6963816,offices,JCR_Layout,10.682665349505296,1.1779195286912563,5,6,348
2974,Kolkata Sweets And Sanck,12.9354541,77.7059144,offices,JCR_Layout,11.040055468873385,1.2407418663518857,6,7,419
2975,Yulu Bicycle Rental,12.9381143,77.6990975,offices,JCR_Layout,11.02850418270843,1.37089154652466,6,6,388
2978,Logicmojo,12.9337639,77.7007175,offices,JCR_Layout,10.642633667844501,0.8849161222803352,7,7,414
2979,Maramma devi temple %E0%B2%AE%E0%B2%BE%E0%B2%B0%E0%B2%AE%E0%B3%8D%E0%B2%AE%E0%B2%A6%E0%B3%87%E0%B2%B5%E0%B2%BF %E0%B2%A6%E0%B3%87%E0%B2%B5%E0%B2%B8%E0%B3%8D%E0%B2%A5%E0%B2%BE%E0%B2%A8,12.9353122,77.7052035,offices,JCR_Layout,10.99368834957278,1.1896208983529328,7,7,440
2985,LG Soft India Pvt Ltd,12.9358311,77.6945269,offices,JCR_Layout,10.62328071881797,1.2672522108474675,8,8,472
