index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,13_30_voosh,distance_in_meters_from_voosh
2386,Vimarsha Residency I,12.9180223,77.61532940000001,Apartment,"BTM Layout, Bengaluru",0.8309340404061352,0.17249980059130493,3,3,3,202
2387,BDA Flats,12.9149642,77.6017765,Apartment,"BTM Layout, Bengaluru",0.6782970284341535,1.5315079691810907,7,8,7,495
2388,Srivari Dwellings,12.9131076,77.6215792,Apartment,"BTM Layout, Bengaluru",1.5143435112408443,1.0038369557651843,7,8,7,451
2389,Om Sakthi Park View Apartment,12.910517500000001,77.6132066,Apartment,"BTM Layout, Bengaluru",0.8391196672102283,1.0258690775455073,7,7,7,439
2390,OAKHAVEN SERVICE APARTMENTS,12.916187400000002,77.6052987,Apartment,"BTM Layout, Bengaluru",0.286257372396378,1.1262597575614273,6,7,5,396
2391,Niranjan Apartment,12.9213728,77.6090521,Apartment,"BTM Layout, Bengaluru",0.604639485922683,0.6856905665805471,3,3,3,183
2392,Nisargha Service Apartment,12.919408500000001,77.6202965,Apartment,"BTM Layout, Bengaluru",1.3908824840771172,0.5636137174895023,3,3,3,201
2393,Manjunatha Residency,12.9236558,77.6069038,Apartment,"BTM Layout, Bengaluru",0.8536313978693044,0.9982326795009063,5,6,5,353
2394,Divya Spencer Apartment,12.9089223,77.6032832,Apartment,"BTM Layout, Bengaluru",0.9389283975328441,1.7430595583294903,10,11,9,655
2395,Ballaco Apartment,12.9205618,77.6091734,Apartment,"BTM Layout, Bengaluru",0.5198349137553196,0.6517948595915221,3,3,2,162
2396,STAYNIDHI,12.9233708,77.6121655,Apartment,"BTM Layout, Bengaluru",0.934708695200427,0.5299623279418284,3,4,3,225
2397,Multishree apartment,12.9054974,77.6055872,Apartment,"BTM Layout, Bengaluru",1.200160224679768,1.8726504752955053,8,10,8,609
2398,Thirupathi Apartment,12.9102671,77.62171540000001,Apartment,"BTM Layout, Bengaluru",1.6258021810631962,1.2575540664268925,9,10,9,577
2399,M.A Residency,12.9109253,77.6098319,Apartment,"BTM Layout, Bengaluru",0.6052514637899087,1.1167226549966236,6,7,5,407
2400,Suites Luxury Service Apartment,12.917491900000002,77.6126579,Apartment,"BTM Layout, Bengaluru",0.5364709406877279,0.35028767574538894,2,2,2,119
2402,Judes Home-G,12.922879,77.6093984,Apartment,"BTM Layout, Bengaluru",0.7762511674872936,0.7197663041387039,3,4,3,230
2403,Thulasi Residency,12.9094498,77.6216004,Apartment,"BTM Layout, Bengaluru",1.6526351959591068,1.3265522580502453,9,10,9,591
2404,MK Residency%2F MK House,12.9225565,77.61364859999999,Apartment,"BTM Layout, Bengaluru",0.9526650526378672,0.3686686774994293,2,3,2,150
2405,Atha Studio%E2%80%99s Vision,12.9107295,77.60816120000001,Apartment,"BTM Layout, Bengaluru",0.5915740440558928,1.2364619196400148,8,9,7,525
2406,Eshwar Tower,12.9137942,77.6109627,Apartment,"BTM Layout, Bengaluru",0.4126324860484752,0.7820227616950476,5,4,5,269
2407,Colive Liberty PG in BTM Layout Bengaluru,12.923599000000001,77.6089402,Apartment,"BTM Layout, Bengaluru",0.8469790413748144,0.8046347274065523,4,4,4,263
2408,Rosie StayAbode,12.915763,77.618615,Apartment,"BTM Layout, Bengaluru",1.1578489445280369,0.5685583587862494,6,7,6,403
2409,Munivenkatappa colony,12.9035379,77.606317,Apartment,"BTM Layout, Bengaluru",1.4017647024776194,2.0195941933756716,9,11,9,662
2411,Colive Darwin PG,12.9090332,77.605824,Apartment,"BTM Layout, Bengaluru",0.8125927910516111,1.5426597698245563,8,9,7,537
2412,House for rent,12.9261028,77.60615729999999,Apartment,"BTM Layout, Bengaluru",1.134855907136643,1.2119235989217758,6,6,5,388
2413,SR Lake View Appartment,12.905339300000001,77.6195572,Apartment,"BTM Layout, Bengaluru",1.733101823384707,1.6531714073970998,13,14,13,818
2414,Kay Arr %26 Co,12.9162824,77.6042364,Apartment,"BTM Layout, Bengaluru",0.4018207826047821,1.2322649680296913,6,7,6,423
2415,Apartment 36,12.9045108,77.60597759999999,Apartment,"BTM Layout, Bengaluru",1.3000015658689166,1.9433049377685312,9,11,9,677
2416,Peninsula Infra Development Pvt Ltd,12.9178633,77.6082127,Apartment,"BTM Layout, Bengaluru",0.20438809957390908,0.769678274759786,3,4,3,210
2418,Amara Canopy,12.913873599999999,77.6091229,Apartment,"BTM Layout, Bengaluru",0.2735970895879651,0.9048966114543554,5,6,4,342
2420,Sai Palace Apartments,12.906550900000001,77.6237912,Apartment,"BTM Layout, Bengaluru",2.016836991246384,1.726050395565106,11,12,10,724
2421,Ram Sridhar Apartments Swimming Pool,12.9161675,77.6093301,Apartment,"BTM Layout, Bengaluru",0.15172164667221913,0.7300062653620948,6,7,6,407
2425,Zolo Destiny PG,12.92539,77.6117789,Apartment,"BTM Layout, Bengaluru",1.119472758142623,0.7416766507822956,5,6,5,334
2426,Apartment,12.9166918,77.63741759999999,Apartment,"BTM Layout, Bengaluru",3.1960858009473023,2.4398659540113385,10,11,9,652
2427,Sub Registrar Office BTM Layout,12.9188507,77.6205651,Office,"BTM Layout, Bengaluru",1.403872222960018,0.5976682433452184,3,3,3,191
2428,India Post BTM Post Office,12.9102341,77.609868,Office,"BTM Layout, Bengaluru",0.6792423735793088,1.1815526998082044,6,7,5,405
2429,MOH office BTM layout,12.910162199999998,77.6103598,Office,"BTM Layout, Bengaluru",0.7049337700153896,1.1640944991676125,6,7,5,403
2430,Ward Office,12.916892800000001,77.60225759999999,Office,"BTM Layout, Bengaluru",0.6225950083637506,1.4228813015611865,8,9,7,529
2431,Corporate Office,12.9216801,77.61381290000001,Office,"BTM Layout, Bengaluru",0.8934874759533882,0.2741041845113877,2,2,2,109
2432,"BWSSB, Sub Division No 3 South",12.915991900000002,77.60731059999999,Office,"BTM Layout, Bengaluru",0.06802454635441142,0.9325162714968096,5,6,5,352
2433,"arbour - Workstations Tables, Cupboards, Chairs Sales %26 Service",12.9168962,77.6048047,Office,"BTM Layout, Bengaluru",0.3523084864498497,1.1542101602237334,9,10,8,574
2434,Block Education Officer s g palya,12.917707,77.60390699999999,Office,"BTM Layout, Bengaluru",0.4741464440697744,1.2302544797836406,9,9,8,529
2435,Novel Business center,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",0.24357298919328355,0.6336182549655122,3,4,3,230
2436,BANGALORE PASSPORT SOLUTIONS,12.909195,77.614078,Office,"BTM Layout, Bengaluru",1.011606317915723,1.1575210048345075,8,7,7,404
2437,BBMP Ward No.65 Office,12.9114903,77.60437759999999,Office,"BTM Layout, Bengaluru",0.6365871326834535,1.4678947088698644,7,9,7,516
2438,Bruhat Bengaluru Mahanagara Palike,12.918683900000001,77.6101052,Office,"BTM Layout, Bengaluru",0.37599849509053584,0.5498081969624633,4,4,4,253
2439,ESI Sub Regional Office South,12.9168269,77.60568,Office,"BTM Layout, Bengaluru",0.2594882016309922,1.0649642023565968,9,9,8,540
2440,Bangalore One,12.9114138,77.60398459999999,Office,"BTM Layout, Bengaluru",0.6697759251277746,1.5069326767684632,7,9,7,511
2441,Office Of The Sub Registrar And Registrar Of Marriages,12.918806,77.6205728,Office,"BTM Layout, Bengaluru",1.4035905050527806,0.5991682791146389,3,3,3,190
2442,Ocean Office,12.9194739,77.61050909999999,Office,"BTM Layout, Bengaluru",0.47237952932922506,0.4974754321149598,2,2,2,116
2443,BSNL Division Engineer Office,12.9096543,77.6123968,Office,"BTM Layout, Bengaluru",0.8595075261228535,1.1394186073546337,7,7,6,418
2444,btm Water bill office,12.9160484,77.6071349,Office,"BTM Layout, Bengaluru",0.08681017120985257,0.9471815273923955,5,6,5,356
2445,Aswani property BTM,12.9130766,77.6035598,Office,"BTM Layout, Bengaluru",0.5778442614852297,1.4433327451336302,7,9,7,512
2446,Tikona Digital Networks,12.9193267,77.6113731,Office,"BTM Layout, Bengaluru",0.5214683613068841,0.4045615399977311,2,2,2,122
2447,URC BMRCL RO office,12.9163327,77.60751450000001,Office,"BTM Layout, Bengaluru",0.055750944158164284,0.8967487473256534,5,6,4,341
2448,Reliance office,12.916788,77.615558,Office,"BTM Layout, Bengaluru",0.830219012806802,0.3119243724995232,3,3,3,196
2449,Pluginkart.com,12.909761300000001,77.60750329999999,Office,"BTM Layout, Bengaluru",0.7002998031765486,1.3653184305412198,8,9,8,543
2450,"AEE S-2 Subdivision Office, BWSSB",12.9159769,77.60729549999999,Office,"BTM Layout, Bengaluru",0.06981651605701134,0.9347070336779413,5,6,5,352
2451,BMRCL,12.9167677,77.6088984,Office,"BTM Layout, Bengaluru",0.1316771150647131,0.7400960282662516,4,5,4,270
2452,Citifi space nestaway btm office,12.92426,77.61604320000001,Office,"BTM Layout, Bengaluru",1.2674646143091617,0.5328592633396307,4,4,4,265
2453,BWSSB Water Billing and Complaint Office,12.915994900000001,77.6073002,Office,"BTM Layout, Bengaluru",0.06911976884868086,0.9333950042807165,5,6,5,353
2454,BTM URC Office,12.9171779,77.61465909999998,Office,"BTM Layout, Bengaluru",0.7394813001703673,0.26881643662155447,3,3,3,168
2455,BDA KENDRA,12.9167465,77.6088488,Office,"BTM Layout, Bengaluru",0.12598767573406627,0.74596482268093,4,5,4,271
2456,ACT PVT LTD,12.9164285,77.6178979,Office,"BTM Layout, Bengaluru",1.0805432315302266,0.4616173886649756,5,5,4,271
2457,Employees State Insurance Corporation,12.916991000000001,77.6057163,Office,"BTM Layout, Bengaluru",0.2625475461146917,1.0561179445379603,9,9,8,548
2458,HB complex,12.916540300000001,77.61798540000001,Office,"BTM Layout, Bengaluru",1.0905760133349862,0.4587373369927183,5,5,4,273
2459,Government Of Karnataka Department of Stamps and Registration,12.918867,77.62056690000001,Office,"BTM Layout, Bengaluru",1.4044662138467112,0.5976261569143668,3,3,3,191
2460,Mizoram House,12.915668199999999,77.61948340000001,Office,"BTM Layout, Bengaluru",1.2522444152767505,0.642546188159173,7,7,6,429
2461,WorkRubiX.com - Coworking %7C Shared Office %7C Startup Space,12.9169436,77.6141471,Office,"BTM Layout, Bengaluru",0.6805568036603601,0.308366367361522,3,3,3,165
2462,APSLOG OFFICE,12.906196699999999,77.609463,Office,"BTM Layout, Bengaluru",1.1075325999138874,1.6062773460002964,10,11,10,683
2463,Parth Office Solutions,12.913766599999999,77.6134458,Office,"BTM Layout, Bengaluru",0.6487017880342524,0.6683339592492191,4,5,4,274
2464,Tquanata Office BTM,12.910797,77.61475,Office,"BTM Layout, Bengaluru",0.9412662024711347,0.9748227499877691,5,6,5,338
2465,Bangalore One,12.916891,77.6022541,Office,"BTM Layout, Bengaluru",0.6229397233007248,1.4232940047873066,8,9,7,529
2466,Medlife International Pvt Ltd,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",0.24357298919328355,0.6336182549655122,3,4,3,230
2467,"BESCOM O%26M section,unit 3",12.916764500000001,77.6103304,Office,"BTM Layout, Bengaluru",0.2715722532853222,0.6028864690287414,4,4,3,254
2468,BJP OFFICE MADIWALA,12.919241900000001,77.6111626,Office,"BTM Layout, Bengaluru",0.49865740823615423,0.4280013223968047,2,2,2,116
2469,Onlinejobsguru Pvt.Ltd.,12.9167868,77.6105901,Office,"BTM Layout, Bengaluru",0.29925916843163597,0.5776162058135342,4,4,3,255
2470,Starttopia,12.916786,77.613384,Office,"BTM Layout, Bengaluru",0.5961971146512202,0.3598294258267089,3,3,2,160
2471,BBNL INTER NET,12.9141863,77.6123632,Office,"BTM Layout, Bengaluru",0.5224668533144354,0.6667445879015809,4,4,3,222
2472,Ss millennium,12.9171345,77.6123977,Office,"BTM Layout, Bengaluru",0.49852176886366106,0.3978035994094177,2,2,2,124
2473,Wipro Limited,12.9110583,77.60254559999998,Office,"BTM Layout, Bengaluru",0.8054705607706658,1.656516485670566,8,9,8,563
2474,Hathaway Broadband Office,12.913469099999999,77.6079355,Office,"BTM Layout, Bengaluru",0.28643964129006166,1.0300318994764635,5,6,5,382
2475,BBMP Madivala,12.9233497,77.614329,Office,"BTM Layout, Bengaluru",1.0676236644751724,0.4298726386130947,3,3,2,172
2476,Metrotel office,12.918481800000002,77.6175533,Office,"BTM Layout, Bengaluru",1.076988834044344,0.29169972475747696,2,2,2,130
2477,Aadhaar Card Office,12.921127400000001,77.6074165,Office,"BTM Layout, Bengaluru",0.5679219964089375,0.8506737335358938,6,6,6,374
2478,AM steel furnitures,12.9192289,77.61290679999999,Office,"BTM Layout, Bengaluru",0.6446618263416042,0.2403150124138018,1,1,1,74
2479,GVS Driver Services Pvt. Ltd.,12.919189,77.614174,Office,"BTM Layout, Bengaluru",0.7611277404170858,0.10822950174563027,1,1,1,39
2480,AR Corporation Pvt. Ltd.,12.921218699999999,77.60858459999999,Office,"BTM Layout, Bengaluru",0.5795585438793089,0.7297386702709331,4,4,3,223
2481,Hexa Building,12.9166328,77.61547790000002,Office,"BTM Layout, Bengaluru",0.8200260654763141,0.3277697842755057,4,4,3,211
2482,Cymbeline Innovation Private Limited - Directors Office,12.911777,77.606481,Office,"BTM Layout, Bengaluru",0.5001018146557221,1.2730797954326802,6,8,6,452
2483,SHOWOFF Head Office,12.905636099999999,77.6082091,Office,"BTM Layout, Bengaluru",1.1578095129843007,1.7186363470038228,8,10,8,585
2484,A2Z PRODUCT,12.913751699999999,77.61495649999999,Office,"BTM Layout, Bengaluru",0.8025090070563052,0.6457262097220368,6,7,6,399
2485,"CSE-Global,India",12.9163466,77.6104444,Office,"BTM Layout, Bengaluru",0.2739387076747678,0.6179603856041118,3,4,3,218
2486,PowerHubs Space: Office Space For Everyone,12.917720599999999,77.61251,Office,"BTM Layout, Bengaluru",0.5296030997306346,0.34699354394008486,2,2,2,115
2487,RUOSH Corporate Office,12.9057351,77.608587,Office,"BTM Layout, Bengaluru",1.1485925554403646,1.6912312754982466,7,9,7,556
2488,Oracle India Private Limited,12.9115641,77.6003162,Office,"BTM Layout, Bengaluru",0.9645099377652435,1.832144019699888,8,10,8,602
2489,Btm Office,12.914184800000001,77.6029498,Office,"BTM Layout, Bengaluru",0.5786378124874352,1.4458624797952504,7,8,7,483
2490,Nandini,12.9136705,77.61040200000001,Office,"BTM Layout, Bengaluru",0.37571449285852526,0.8291853100030948,5,4,5,267
2491,Electricity Office,12.9168525,77.6102484,Office,"BTM Layout, Bengaluru",0.2662306438401707,0.6056026589897318,3,4,3,217
2492,OFFICE OF BJP BTM WARD 176,12.911684699999999,77.60636009999999,Office,"BTM Layout, Bengaluru",0.5140554461554807,1.2896681006195259,6,7,6,447
2493,Xten BPO Solutions Pvt. Ltd.,12.91642,77.61166700000001,Office,"BTM Layout, Bengaluru",0.40652987029784576,0.5099003288785542,3,3,3,175
2494,India Post - Tavarekere Sub Post Office,12.922130699999999,77.6103228,Office,"BTM Layout, Bengaluru",0.7244519099219358,0.5914173645026928,3,3,2,171
2495,Addon Interiors %26 Constructions,12.910558400000001,77.6099306,Office,"BTM Layout, Bengaluru",0.6472686237273825,1.1467143298375744,6,6,5,386
2496,BBMP Tavarekere (For Birth %26 Death Certificate),12.9218545,77.6103264,Office,"BTM Layout, Bengaluru",0.6959963553276033,0.5768337061755653,3,3,3,181
2497,Transaction Analysts India Pvt. Ltd,12.9163269,77.6111586,Office,"BTM Layout, Bengaluru",0.35068844143862204,0.5579857099708361,3,3,3,193
2498,BJSHub%C2%AE (Bangalore Job Seeker),12.913963800000001,77.6087434,Office,"BTM Layout, Bengaluru",0.24742831067547932,0.9280236363532204,5,6,5,350
2499,BBMP WARD 172 Congress Office,12.9254795,77.61500179999999,Office,"BTM Layout, Bengaluru",1.2988371935507121,0.6586138403102574,4,4,3,249
2500,Syntax Soft-Tech India Pvt. Ltd.,12.9145361,77.60997840000002,Office,"BTM Layout, Bengaluru",0.2777799651828207,0.787178763149757,6,6,5,374
2501,Fame Technologies,12.917266999999999,77.61352679999999,Office,"BTM Layout, Bengaluru",0.6209995819913375,0.30637209521958003,2,2,2,144
2502,RTO Consultants agent in bangalore,12.9197601,77.61067129999999,Office,"BTM Layout, Bengaluru",0.508464663738552,0.48033980022747563,1,2,1,101
2503,TopSys Solutions Private limited,12.917876699999999,77.61454520000001,Office,"BTM Layout, Bengaluru",0.7447186989457345,0.19624637643753298,2,2,2,102
2504,L%26P Digitech Pvt. Ltd.,12.913092599999999,77.61040870000001,Office,"BTM Layout, Bengaluru",0.4238094199480313,0.8803775337628331,5,5,5,283
2505,IBM SA,12.9250658,77.6007254,Office,"BTM Layout, Bengaluru",1.2715399660772608,1.673833294007896,9,10,9,613
2506,Prasastha Technologies,12.9159055,77.61227059999999,Office,"BTM Layout, Bengaluru",0.47006300276826884,0.5087310402403877,3,3,3,174
2507,Osum Cabs - Head Office,12.916177900000001,77.6111947,Office,"BTM Layout, Bengaluru",0.35350700888145514,0.5658612391931621,4,3,4,191
2508,ACT FIBERNET BTM Layout,12.9073505,77.6061119,Office,"BTM Layout, Bengaluru",0.9868020919774015,1.6706203673086797,8,9,8,551
2509,InfinityQuest IT Services Pvt. Ltd,12.9150148,77.61018390000001,Office,"BTM Layout, Bengaluru",0.26923787918184305,0.7340456170970914,4,5,4,290
2510,5C Network Pvt. Ltd.,12.915125,77.606285,Office,"BTM Layout, Bengaluru",0.2061097852003515,1.0748530662575828,6,7,6,407
2511,SynTechnoCom,12.9129525,77.6129546,Office,"BTM Layout, Bengaluru",0.6435288751646935,0.7702883087860346,5,5,5,290
2512,Matrix HR Technologies Private Limited,12.914202699999999,77.60621929999999,Office,"BTM Layout, Bengaluru",0.27673627136028056,1.131622977367563,6,7,6,416
2513,Java Learning Center (JLC) - Corporate Office,12.916455099999999,77.60463399999999,Office,"BTM Layout, Bengaluru",0.36075304189837376,1.1854353825000807,6,6,5,384
2514,AVIDS Technology,12.9126063,77.60987800000001,Office,"BTM Layout, Bengaluru",0.4364873202066039,0.9578665287576653,5,6,5,347
2515,Wisely Online Services Private Limited,12.916197,77.61216440000001,Office,"BTM Layout, Bengaluru",0.4586072896345683,0.4906347876792333,3,3,2,160
2516,Sciero,12.9166926,77.6140791,Office,"BTM Layout, Bengaluru",0.6696953076137522,0.3371426669551467,3,3,3,171
2517,"BSNL RETAILER, MANOHAR BANKARS",12.923755400000001,77.6095999,Office,"BTM Layout, Bengaluru",0.8761097841338977,0.7569972223550965,3,3,3,206
2518,Qtek Systems - A Quess Company,12.916466499999999,77.6177165,Office,"BTM Layout, Bengaluru",1.0610765112890301,0.4456732353137679,5,4,4,267
2519,Dash Square,12.916287400000002,77.61293959999999,Office,"BTM Layout, Bengaluru",0.5429823467487009,0.43236297092216197,5,5,4,281
2520,ACT Fibernet,12.9158125,77.6107934,Office,"BTM Layout, Bengaluru",0.31078335475912455,0.6253634885252592,4,3,4,202
2521,Reliance Retail Limited,12.9169128,77.6155124,Office,"BTM Layout, Bengaluru",0.8268055663101723,0.2974480060517842,3,3,3,191
2522,India Post - Madivala Sub Post Office,12.923943099999999,77.6186885,Office,"BTM Layout, Bengaluru",1.4592311521207102,0.6238868401493096,4,4,4,258
2523,Looking Good Furniture - BTM LAYOUT,12.9163901,77.60585429999999,Office,"BTM Layout, Bengaluru",0.22884104311308054,1.0619752098713955,5,6,5,372
2524,"DGS TECHNICAL SERVICES,Btm branch",12.914619199999999,77.6101328,Office,"BTM Layout, Bengaluru",0.28606853525251413,0.7688470070730431,4,5,4,302
2525,IndiQube Arcade,12.9244462,77.60125440000002,Office,"BTM Layout, Bengaluru",1.181959089127196,1.5958502000869024,10,11,10,663
2526,Spectrum space,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",0.24357298919328355,0.6336182549655122,3,4,3,230
2527,LIC AGENT IN BTM LAYOUT,12.916127900000001,77.6102067,Office,"BTM Layout, Bengaluru",0.24628955193455745,0.653056568527614,4,4,3,255
2528,Lyncis Technologies India Pvt Ltd,12.9163235,77.6104622,Office,"BTM Layout, Bengaluru",0.2755531485254106,0.6178779873152674,3,4,3,217
2529,Srividya Controls,12.912257199999999,77.60557270000001,Office,"BTM Layout, Bengaluru",0.49295740797423715,1.3133052424935876,6,8,6,458
2530,Sansu Automotives Pvt Ltd,12.9140694,77.6104645,Office,"BTM Layout, Bengaluru",0.35124335706343185,0.7903147200319678,5,6,4,334
2531,SGA Associates,12.9148383,77.615507,Office,"BTM Layout, Bengaluru",0.831474936090745,0.5265838854707319,5,5,4,287
2532,LOGOMOTION INDIA PRIVATE LIMITED,12.9162174,77.61085990000001,Office,"BTM Layout, Bengaluru",0.3174908268753509,0.5907099100104076,3,3,3,203
2533,Our Apps World,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",0.24357298919328355,0.6336182549655122,3,4,3,230
2534,Indane gas agency office,12.9213515,77.6118138,Office,"BTM Layout, Bengaluru",0.7244300337597471,0.40808324510232835,2,2,2,130
2535,Couch Potato,12.916337,77.61325,Office,"BTM Layout, Bengaluru",0.5768689446346015,0.41030110616746357,4,5,4,273
2536,Browndove Healthcare Pvt. Ltd.,12.9114489,77.6146191,Office,"BTM Layout, Bengaluru",0.8864975794772627,0.9030983515348778,7,7,7,430
2537,Airtel Store,12.910371699999999,77.6065378,Office,"BTM Layout, Bengaluru",0.6487977047288934,1.379878681687038,7,8,7,487
2538,Nexteck Services,12.9161958,77.6101699,Office,"BTM Layout, Bengaluru",0.24270805230322767,0.6519407240495493,4,4,3,252
2539,Ravi Chandra G %26 Co,12.916806900000001,77.60583740000001,Office,"BTM Layout, Bengaluru",0.2426966996081186,1.0492702762612123,9,9,8,543
2540,Live-in Space Corp Serve Pvt. Ltd.,12.913574699999998,77.61487240000001,Office,"BTM Layout, Bengaluru",0.8004114027014596,0.6656753650261279,6,7,6,395
2541,British Barristers (Formerly known as SV Law Associates)(H G Shobharani),12.9111778,77.6110945,Office,"BTM Layout, Bengaluru",0.6404047112209917,1.0278460947380963,6,7,5,398
2542,Aarna Tech Solutions,12.913689699999999,77.6077548,Office,"BTM Layout, Bengaluru",0.26264413005002757,1.0291486168721105,5,6,5,375
2543,Vi mini store,12.914039599999999,77.609962,Office,"BTM Layout, Bengaluru",0.31297487403548535,0.8284460402078372,4,5,4,322
2544,SCI FI Interiors,12.9186809,77.6115979,Office,"BTM Layout, Bengaluru",0.493382565374099,0.3916987626156266,2,3,2,152
2545,Fortyworks Consulting,12.912511,77.608654,Office,"BTM Layout, Bengaluru",0.40060947917545425,1.0496266018755358,6,6,5,389
2546,HDFC Life,12.9159713,77.6191813,Office,"BTM Layout, Bengaluru",1.218827640691502,0.5956534114487999,7,7,7,440
2547,DTDC,12.9168511,77.60869759999999,Office,"BTM Layout, Bengaluru",0.12185252167494319,0.7561720580129547,4,4,4,268
2548,STG,12.9164977,77.60205,Office,"BTM Layout, Bengaluru",0.6399009301174453,1.4545406810801422,6,7,6,424
2549,i Mobile Services,12.9137501,77.6090135,Office,"BTM Layout, Bengaluru",0.28065178039534716,0.9229749802853746,5,6,5,350
2550,SS Plaza Reliance Ecom,12.9167134,77.615597,Office,"BTM Layout, Bengaluru",0.8336448171461847,0.3208007097855304,4,4,3,214
2551,Four Facing Property Consultants Private Limited,12.910386,77.60973800000001,Office,"BTM Layout, Bengaluru",0.6588816658984619,1.1736713845627587,6,7,6,428
2552,Skycare IT Solution,12.9138915,77.6080957,Office,"BTM Layout, Bengaluru",0.2400966385685739,0.9863677764472492,5,6,5,364
2553,ZantOsoft,12.9138817,77.60462940000001,Office,"BTM Layout, Bengaluru",0.4316157872112948,1.2983415060350474,6,8,6,451
2554,Payton Office,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",0.24357298919328355,0.6336182549655122,3,4,3,230
2555,Raavan Studios,12.9096939,77.6114516,Office,"BTM Layout, Bengaluru",0.8024636701809555,1.1657971414469017,7,8,6,467
2556,DR.HOLLA'S VITILIGO CENTRE,12.912705,77.609829,Office,"BTM Layout, Bengaluru",0.4243122466289147,0.9522085604424007,5,6,5,344
2557,Smerkato,12.9166909,77.6127172,Office,"BTM Layout, Bengaluru",0.5231606921935638,0.41010346630158917,2,2,2,148
2558,DTDC,12.9129118,77.603707,Office,"BTM Layout, Bengaluru",0.575724359631678,1.4388566292767007,6,8,6,470
2559,Rohit Sports Yonex,12.9221022,77.6139372,Office,"BTM Layout, Bengaluru",0.9363136519847839,0.30971358280811034,2,2,2,119
2560,Mico Layout Police Station,12.908642599999999,77.6106704,Office,"BTM Layout, Bengaluru",0.8748549381418813,1.3050927386972917,6,7,6,446
2561,B.T.M Telephone Exchange,12.909679800000001,77.6124463,Office,"BTM Layout, Bengaluru",0.8602022286381535,1.1353084290360516,7,7,6,419
2562,"ezEMRx India Pvt. Ltd.,",12.914634399999999,77.60994840000001,Office,"BTM Layout, Bengaluru",0.2686708183028349,0.781782201879286,6,6,5,376
2563,Samrat Groups,12.915507199999999,77.6093696,Office,"BTM Layout, Bengaluru",0.16650542263692752,0.7670167744796008,6,7,6,406
2564,Vista Agency,12.9152543,77.60556170000001,Office,"BTM Layout, Bengaluru",0.2719262517318151,1.13896891205779,6,7,6,427
2565,Provlab India,12.9162098,77.6111937,Office,"BTM Layout, Bengaluru",0.3535646666708777,0.5635933615402569,3,3,3,191
2566,Vi - Vodafone Idea Store,12.9162321,77.60684920000001,Office,"BTM Layout, Bengaluru",0.11959531428844636,0.9674912341396861,6,7,5,395
2567,Vi mini store,12.9141518,77.60030970000001,Office,"BTM Layout, Bengaluru",0.8529294644779146,1.7118104475600027,8,9,7,544
2568,Unilet Stores,12.9163239,77.6124503,Office,"BTM Layout, Bengaluru",0.49026344956232,0.46003330775193485,2,3,2,150
2569,Doberman Security Solutions Pvt Ltd,12.9158537,77.60854470000001,Office,"BTM Layout, Bengaluru",0.06933472660467845,0.8210415535703894,5,6,5,373
2570,Yaksh Infotech,12.9200021,77.61744420000001,Office,"BTM Layout, Bengaluru",1.1205236799182816,0.25900636519129805,1,1,1,71
2571,Sri Computech Solutions,12.9164757,77.60631120000001,Office,"BTM Layout, Bengaluru",0.18247672838374432,1.012128836524559,5,6,5,356
2572,AJIO.com,12.9167615,77.6154423,Office,"BTM Layout, Bengaluru",0.817450084081719,0.31309452223495243,3,3,3,198
2573,Farm Connect Corporate Office,12.9136044,77.60316440000001,Office,"BTM Layout, Bengaluru",0.584029523282162,1.4529581500152693,7,8,6,479
2574,Venkateshwara Enterprises BTM,12.919597099999999,77.61230069999999,Office,"BTM Layout, Bengaluru",0.6162688321260695,0.30324763307284053,1,1,1,69
2575,"9th D Main Road, KEB Colony, BTM, Bengaluru, Karnataka",12.917006,77.606022,Office,"BTM Layout, Bengaluru",0.23332825512220953,1.0237938763554204,9,9,8,553
2576,Galaxy Real Estate,12.9168458,77.6062119,Office,"BTM Layout, Bengaluru",0.20697353113959463,1.00921244726948,9,9,8,543
2577,Multinational Companies,12.915896499999999,77.6011391,Office,"BTM Layout, Bengaluru",0.736829896748085,1.5667243960605501,7,8,7,489
2578,Manav Fancy Store,12.9093038,77.61268570000001,Office,"BTM Layout, Bengaluru",0.9093528922407341,1.169730841888673,6,7,6,395
2579,PNB Housing Finance Limited,12.916324000000001,77.6106223,Office,"BTM Layout, Bengaluru",0.29280757929564666,0.6038183742033674,3,4,3,211
2580,Best Muslim Marriage.Com Muslim Marriage Bureau in Bangalore,12.9201927,77.6041234,Office,"BTM Layout, Bengaluru",0.6192171014659776,1.1915680262975334,8,8,7,468
2581,ABC - Technology Training %26 Upskilling (BTM Layout Branch),12.9169106,77.60977270000001,Office,"BTM Layout, Bengaluru",0.22112086745953416,0.6478963156482523,4,5,4,312
2582,SMEClabs,12.9154489,77.61018440000001,Office,"BTM Layout, Bengaluru",0.252557359295067,0.7016646683979012,4,5,4,278
