,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh,13_30_voosh
366,11585,AMT Apartments,12.9502182,77.6980473,Apartment,"Marathahalli, Bengaluru",0.4844241248045936,1.9643367191641032,,,721,12
367,11586,Sai Krupa Apartments,12.968987,77.7032398,Apartment,"Marathahalli, Bengaluru",2.5184667716814446,1.763071474266641,,,582,10
368,11587,Brindhavan Enclave,12.9489848,77.701154,Apartment,"Marathahalli, Bengaluru",0.2874700246532907,1.7356164146756636,,,684,11
369,11588,Sri Sai Sannidhi,12.9624667,77.7015174,Apartment,"Marathahalli, Bengaluru",1.7786451205260834,1.5115524986097213,,,757,13
370,11589,Modern View Apartment,12.9613356,77.7052839,Apartment,"Marathahalli, Bengaluru",1.7318327206905093,1.0859070636165515,,,375,6
371,11590,Samaikyaa Sai Sannidhi Apartments,12.9607464,77.7019502,Apartment,"Marathahalli, Bengaluru",1.592152275620697,1.4081981017203986,,,706,12
372,11591,RC Prime Apartment,12.9499943,77.6983744,Apartment,"Marathahalli, Bengaluru",0.4449672861923098,1.9428273286291773,,,733,12
373,11592,Sai Krupa building,12.9530889,77.7029675,Apartment,"Marathahalli, Bengaluru",0.7831378087295456,1.3484075867127867,,,595,10
374,11593,Sree Charitha Gardens,12.9549897,77.703041,Apartment,"Marathahalli, Bengaluru",0.9857924584694495,1.2776295664708062,,,527,9
375,11594,St Enclave Apartment,12.9540768,77.6996074,Apartment,"Marathahalli, Bengaluru",0.8458160558125365,1.6630751626993951,,,655,11
376,11595,Jagath Premier Residency,12.9547311,77.6919018,Apartment,"Marathahalli, Bengaluru",1.2970367024486766,2.472323990298109,,,703,12
377,11596,Vaskar Homes,12.9523828,77.6957679,Apartment,"Marathahalli, Bengaluru",0.8232059681553374,2.1133836180220555,,,747,12
378,11597,Rohan Vasantha Apts,12.9582053,77.7067979,Apartment,"Marathahalli, Bengaluru",1.474301805472206,0.8408502027866112,,,650,11
379,11598,Sri Sai Apartment,12.9490703,77.7074455,Apartment,"Marathahalli, Bengaluru",0.8157867410045974,1.2176402783974518,,,712,12
380,11599,RAMKALA,12.9468141,77.7037271,Apartment,"Marathahalli, Bengaluru",0.3630817690037544,1.6735843892589348,,,801,13
381,11600,Sri Sai Abba,12.9626259,77.701266,Apartment,"Marathahalli, Bengaluru",1.7946612750285293,1.543356815163112,,,765,13
382,11601,Power star apartments,12.95175,77.7042667,Apartment,"Marathahalli, Bengaluru",0.7183558469199304,1.2867626466335333,,,589,10
383,11602,Sri Maruti Nilayam Apartments,12.9553425,77.6984224,Apartment,"Marathahalli, Bengaluru",1.0051850365474788,1.7629721477585008,,,584,10
384,11603,shree vishnu paradise apartment,12.9520819,77.694593,Apartment,"Marathahalli, Bengaluru",0.882537768646907,2.24500222657749,,,775,13
385,11604,Karthik Apartment,12.9677348,77.7026762,Apartment,"Marathahalli, Bengaluru",2.3731923660015632,1.7109793200771473,,,590,10
386,11606,Yuvi's Flat - Marathahalli,12.9604042,77.7025024,Apartment,"Marathahalli, Bengaluru",1.5619578763201072,1.3409075168692217,,,712,12
387,11607,Ittina Akya,12.9540634,77.7000581,Apartment,"Marathahalli, Bengaluru",0.8408246945445509,1.615985292247508,,,669,11
388,11608,R J Residency Apartments,12.96034,77.7023593,Apartment,"Marathahalli, Bengaluru",1.5526907613175713,1.354343631874283,,,710,12
389,11609,Rama Building,12.9470175,77.7034075,Apartment,"Marathahalli, Bengaluru",0.33171607303784706,1.6821366109794729,,,804,13
390,11610,Hobson StayAbode,12.9538486,77.6981795,Apartment,"Marathahalli, Bengaluru",0.8506325553185491,1.8194925953646552,,,626,10
391,11611,Elite Residency,12.9614945,77.7004808,Apartment,"Marathahalli, Bengaluru",1.6663787621549664,1.583719047737853,,,795,13
392,11612,Ramakka Residency,12.9545053,77.6996524,Apartment,"Marathahalli, Bengaluru",0.8927844146193746,1.6478236276003555,,,645,11
393,11613,Shabari Apartment,12.9612994,77.703236,Apartment,"Marathahalli, Bengaluru",1.6732960496085525,1.2921985832607106,,,766,13
394,11614,Bharat Regency Apartments,12.9573861,77.7000894,Apartment,"Marathahalli, Bengaluru",1.2099592243621213,1.5649703247151687,,,631,11
395,11615,SJR Spencer,12.9575392,77.7040753,Apartment,"Marathahalli, Bengaluru",1.289873930532557,1.1329147124938193,,,839,14
396,11616,Tirumala Apartments,12.9515582,77.7048072,Apartment,"Marathahalli, Bengaluru",0.7377383385106614,1.2477839299196296,,,673,11
397,11617,Vijay Enclave,12.9463151,77.7045776,Apartment,"Marathahalli, Bengaluru",0.45416797642655915,1.652087834267167,,,833,14
398,11618,MS Sai Residency,12.9614706,77.7025899,Apartment,"Marathahalli, Bengaluru",1.6806652654788097,1.3646245834243012,,,746,12
399,11619,Viceroy Boulevard,12.9544416,77.6972199,Apartment,"Marathahalli, Bengaluru",0.9466895257729289,1.9077799721328952,,,650,11
400,11621,CKB Apartment 2,12.9518484,77.7042768,Apartment,"Marathahalli, Bengaluru",0.7278935487709564,1.2803445546968448,,,585,10
401,11622,Saroj Meadows Apartment,12.9510494,77.7128088,Apartment,"Marathahalli, Bengaluru",1.4372538648659277,0.7486647984602995,,,523,9
402,11623,Brindavan Apartment,12.947947,77.7046945,Apartment,"Marathahalli, Bengaluru",0.4929885653216132,1.510285096027097,,,827,14
403,11624,"%2326, Apartment",12.9509827,77.7033013,Apartment,"Marathahalli, Bengaluru",0.5890146421097175,1.420253499886667,,,624,10
404,11625,Apartment sabeesh,12.946427,77.7021212,Apartment,"Marathahalli, Bengaluru",0.1876810529273985,1.8285065108115612,,,851,14
405,11626,Sri Srinivasa Nilaya,12.9484545,77.7020817,Apartment,"Marathahalli, Bengaluru",0.2834950448824496,1.6873342574254733,,,708,12
406,11627,New Home,12.949667,77.7004882,Apartment,"Marathahalli, Bengaluru",0.3513475517978618,1.7571704776452322,,,698,12
407,11628,SAR Complex,12.9551517,77.6930463,Apartment,"Marathahalli, Bengaluru",1.2478742164134795,2.3435418542154003,,,657,11
408,11629,MSR VISTAA Apartment,12.9556653,77.7027367,Apartment,"Marathahalli, Bengaluru",1.04941439840248,1.2954009217883034,,,498,8
409,11630,Sri krishna nilayam,12.9507505,77.7013934,Apartment,"Marathahalli, Bengaluru",0.48400919640346424,1.6129178719343473,,,736,12
410,11631,Kaushika Enclave,12.9463406,77.7025813,Apartment,"Marathahalli, Bengaluru",0.23805629953237106,1.7988140111226492,,,839,14
411,11632,Sri Lakshmi Venkateswara nilaya,12.954611,77.6919727,Apartment,"Marathahalli, Bengaluru",1.2821798690239716,2.4664505955896066,,,702,12
412,11633,"Srinivasam Building, Sanjay Nagar Marathahalli",12.9582065,77.6993377,Apartment,"Marathahalli, Bengaluru",1.305742908380331,1.6478116517790682,,,643,11
413,11634,SJR spencer entrance,12.9572392,77.7043899,Apartment,"Marathahalli, Bengaluru",1.2694246416299673,1.0994344857282865,,,785,13
414,11635,Samskruthi Apartment (Prabhu Clinic),12.955214,77.693509,Apartment,"Marathahalli, Bengaluru",1.2219848108024123,2.2929380329870828,,,642,11
415,11636,Sri Apartment,12.9498993,77.7017692,Apartment,"Marathahalli, Bengaluru",0.4055119336360485,1.6247237934293617,,,668,11
416,11637,Sunkhara residency,12.9536392,77.695126,Apartment,"Marathahalli, Bengaluru",0.9768475296614207,2.147652595757963,,,734,12
417,11639,TRISHA RESIDENCY,12.951484,77.6950809,Apartment,"Marathahalli, Bengaluru",0.7982747711709949,2.213583270924946,,,777,13
418,11640,TRISHA RESIDENCY,12.951484,77.6950809,Apartment,"Marathahalli, Bengaluru",0.7982747711709949,2.213583270924946,,,777,13
419,11641,Vanshee Citadel,12.9606981,77.69925,Apartment,"Marathahalli, Bengaluru",1.5826351110383778,1.69192587191909,,,858,14
420,11642,Lords Enclave,12.9546103,77.7041011,Apartment,"Marathahalli, Bengaluru",0.9864917676376409,1.1770648288231287,,,512,9
421,11643,CKB Apartment,12.9514056,77.7041735,Apartment,"Marathahalli, Bengaluru",0.6815296950189986,1.3150513276641516,,,601,10
422,11644,Ankareddy H Building,12.953568,77.6933119,Apartment,"Marathahalli, Bengaluru",1.097601479168863,2.341956134146894,,,680,11
423,11645,Amara Courtyard,12.9494537,77.7034833,Apartment,"Marathahalli, Bengaluru",0.46851782872394987,1.499164458937743,,,713,12
424,11646,Rama Reddy Apartments,12.947865,77.7053252,Apartment,"Marathahalli, Bengaluru",0.5555360364587775,1.469536531833596,,,845,14
425,11647,Maangalya Suryodaya Apartments,12.9554828,77.7107703,Apartment,"Marathahalli, Bengaluru",1.5035895848554144,0.46888411210245473,,,386,6
426,11648,SVN Residency,12.9613098,77.7053909,Apartment,"Marathahalli, Bengaluru",1.7326923292714467,1.0741042704334545,,,376,6
427,11649,Narayani Homes,12.9542603,77.6964737,Apartment,"Marathahalli, Bengaluru",0.9608240160728511,1.9909689208252683,,,669,11
428,11650,SAI Nest,12.9485277,77.7039384,Apartment,"Marathahalli, Bengaluru",0.445147443547662,1.5258812198182992,,,756,13
429,11651,Nirvana Enclave,12.946059,77.7021267,Apartment,"Marathahalli, Bengaluru",0.19459107886952665,1.8560478629068746,,,866,14
430,11653,L Building,12.9578145,77.7054566,Apartment,"Marathahalli, Bengaluru",1.3717598357209366,0.9836020763887879,,,614,10
431,11654,Samhita Maruthi Homes,12.9581796,77.7047816,Apartment,"Marathahalli, Bengaluru",1.3822070940234528,1.0585434682705124,,,479,8
432,11655,Raju Apartments,12.953293,77.6965972,Apartment,"Marathahalli, Bengaluru",0.8591556568504748,2.000628960367546,,,687,11
433,11656,Vanshee Eldorado Apartment,12.9521457,77.6995145,Apartment,"Marathahalli, Bengaluru",0.6339715488602258,1.735344509589813,,,872,15
434,11659,Blue Bell Homes,12.9676128,77.7042125,Apartment,"Marathahalli, Bengaluru",2.382927474828021,1.5801925653466569,,,541,9
435,11660,Satya's room,12.9515226,77.7051267,Apartment,"Marathahalli, Bengaluru",0.7577360726211926,1.2208661735923665,,,684,11
436,11662,Greenfields Apartment,12.9532989,77.7130882,Apartment,"Marathahalli, Bengaluru",1.5694711764169476,0.4999650001151752,,,413,7
437,11664,Ittina Abha,12.9535176,77.7055654,Apartment,"Marathahalli, Bengaluru",0.9600935805806946,1.07086479435706,,,611,10
438,11665,Manju shree residency,12.9533371,77.7035135,Apartment,"Marathahalli, Bengaluru",0.8312584266184149,1.2832349203024098,,,604,10
439,11666,Lake Paradise Apartment,12.9597833,77.7088494,Apartment,"Marathahalli, Bengaluru",1.7374918785422633,0.6629426266741898,,,723,12
440,11667,Sai Leela Lake Vista Apartments,12.959796,77.7082625,Apartment,"Marathahalli, Bengaluru",1.7060210135353429,0.7228643936201729,,,712,12
441,11668,C.K.B Plaza,12.9562018,77.6952085,Apartment,"Marathahalli, Bengaluru",1.2153850636416885,2.099274085064378,,,594,10
442,11669,Building No.36,12.9457733,77.7043636,Apartment,"Marathahalli, Bengaluru",0.43816471645674704,1.7130029406611296,,,852,14
443,11670,Sri.Sai Residency %239 Rekha,12.9492115,77.7002645,Apartment,"Marathahalli, Bengaluru",0.30085560928189053,1.8037731592333788,,,717,12
444,11671,Aunty home,12.9543591,77.7027084,Apartment,"Marathahalli, Bengaluru",0.9083238209648671,1.329864048266764,,,553,9
445,11672,Vaikuntam Apartment Owners Association,12.9511982,77.6997663,Apartment,"Marathahalli, Bengaluru",0.5258335489365502,1.7497345273127627,,,565,9
446,11673,Building No. 11,12.9460188,77.7024492,Apartment,"Marathahalli, Bengaluru",0.22956240249063017,1.8340259014880156,,,858,14
447,11674,Shruthi Apartment,12.9490891,77.711463,Apartment,"Marathahalli, Bengaluru",1.2336438126014926,0.9998874720038609,,,678,11
448,11675,Krishna Dham Apartments,12.9586041,77.700868,Apartment,"Marathahalli, Bengaluru",1.3459437962714456,1.4849199072719423,,,770,13
449,11676,Interior design,12.956924,77.701127,Apartment,"Marathahalli, Bengaluru",1.1608739437170166,1.4541751329640646,,,479,8
450,11677,Purvi Khosala,12.9540677,77.7122439,Apartment,"Marathahalli, Bengaluru",1.5350010940990368,0.46155547365905186,,,427,7
451,11678,Thirumal residency,12.9533517,77.7083694,Apartment,"Marathahalli, Bengaluru",1.1517139472191897,0.8158978353162313,,,500,8
452,11679,Vanshee Solitaire,12.9624765,77.7047556,Apartment,"Marathahalli, Bengaluru",1.8374497476608782,1.19143473712763,,,415,7
453,11680,Mia Rooms - Fully Furnished Houses,12.9492938,77.7042204,Apartment,"Marathahalli, Bengaluru",0.5177738292842686,1.4474279576781408,,,725,12
454,11681,"No 12 , sumukha buildings",12.9491602,77.7052387,Apartment,"Marathahalli, Bengaluru",0.6023835375135003,1.3741268094299512,,,707,12
455,11682,Satko Palm Trees,12.9553099,77.7085648,Apartment,"Marathahalli, Bengaluru",1.319953683275153,0.6935477668907841,,,405,7
456,11683,DSR Krishna Royale Apartment,12.9549887,77.7095674,Apartment,"Marathahalli, Bengaluru",1.3703714776805265,0.6095733559201522,,,418,7
457,11684,PBR Nest,12.9501498,77.7011286,Apartment,"Marathahalli, Bengaluru",0.41268320607302744,1.670267133586527,,,666,11
458,11685,Aaspire Heights,12.949386,77.7019825,Apartment,"Marathahalli, Bengaluru",0.3634510858673332,1.6361427042577816,,,665,11
459,11686,Kusumanjali 27 Apartments,12.9499725,77.7014641,Apartment,"Marathahalli, Bengaluru",0.402322365951039,1.6487692331738433,,,657,11
460,11687,Sapthagiri Residency,12.9489612,77.7024344,Apartment,"Marathahalli, Bengaluru",0.3512674088242908,1.6230818241245024,,,695,12
461,11688,Motati Maple Appartments,12.9549178,77.7031811,Apartment,"Marathahalli, Bengaluru",0.9827108536006139,1.2646806982258116,,,529,9
462,11689,Ac krishna house,12.958249,77.6976771,Apartment,"Marathahalli, Bengaluru",1.3381919352298535,1.8277993363807286,,,635,11
463,11690,Keshavam apartment,12.965359,77.7091563,Apartment,"Marathahalli, Bengaluru",2.301221364434251,1.0436499776097048,,,294,5
464,11691,Joshua Josh Apartment,12.9537085,77.7102632,Apartment,"Marathahalli, Bengaluru",1.3361775428676237,0.630993401663215,,,582,10
465,11692,RPS Residency,12.9633636,77.7081904,Apartment,"Marathahalli, Bengaluru",2.0559271167028834,0.9417816835102231,,,286,5
466,11693,Absolute Apartments,12.9523006,77.7128689,Apartment,"Marathahalli, Bengaluru",1.4977012527140687,0.6129578038481998,,,443,7
467,11694,Nandanam Residency,12.9492927,77.7050342,Apartment,"Marathahalli, Bengaluru",0.5907447816184768,1.3805804247873592,,,737,12
468,11695,A.R. Homes,12.9719444,77.6975568,Apartment,"Marathahalli, Bengaluru",2.8449581444985292,2.4367008063396036,,,726,12
469,11696,Govindam Meghana Homes,12.9556583,77.7097061,Apartment,"Marathahalli, Bengaluru",1.4331754697768337,0.5643058697465826,,,403,7
470,11697,Subhashree Saikrupa Apartment,12.9447523,77.7081902,Apartment,"Marathahalli, Bengaluru",0.867424055999343,1.5822071438717848,,,844,14
471,11698,Shaashwatha Serviced Apartments,12.9563714,77.6976701,Apartment,"Marathahalli, Bengaluru",1.1356424141880046,1.8318595450175936,,,551,9
472,11699,Sriven Paradise,12.95495,77.7067788,Apartment,"Marathahalli, Bengaluru",1.1662574781444621,0.8890413054136922,,,632,11
473,11700,"SriSaiNivas Apartment, vinayaka layout",12.9716507,77.7019456,Apartment,"Marathahalli, Bengaluru",2.800738716512392,2.0762900078577364,,,630,11
474,11701,Sree Sai Samruddhi,12.9523663,77.6987997,Apartment,"Marathahalli, Bengaluru",0.6737904598416995,1.800140271793115,,,678,11
475,11702,Emerald Elegance Apartment,12.9525919,77.7033189,Apartment,"Marathahalli, Bengaluru",0.7471270433183174,1.3350503099079043,,,596,10
476,11703,YKRR RESIDENCY,12.9463312,77.7105461,Apartment,"Marathahalli, Bengaluru",1.1006319627931263,1.3221687299334457,,,832,14
477,11704,SDR Enclaves,12.9464163,77.7040056,Apartment,"Marathahalli, Bengaluru",0.39180543974288323,1.6849034084274068,,,829,14
478,11705,Oasis Breeze,12.9599545,77.7100509,Apartment,"Marathahalli, Bengaluru",1.8251207473794042,0.553068765496382,,,179,3
479,11706,Damden Neptunia,12.9521251,77.7128458,Apartment,"Marathahalli, Bengaluru",1.4871420381776215,0.6323560401367847,,,447,7
480,11707,Marathahali home,12.9512974,77.7071281,Apartment,"Marathahalli, Bengaluru",0.9036055281631408,1.062947393494934,,,657,11
481,11708,Studio Rooms for Rent,12.9587013,77.702718,Apartment,"Marathahalli, Bengaluru",1.379005310527003,1.2861551417211705,,,714,12
482,11709,2bhk 20k,12.970867,77.70167,Apartment,"Marathahalli, Bengaluru",2.7120682240567158,2.0317575443343814,,,629,10
483,11710,Shraddha Tulip Apartment,12.9655015,77.7128192,Apartment,"Marathahalli, Bengaluru",2.504766983705648,0.9012173117476127,,,292,5
484,11711,Vishnupriya Parimala Harmony Apartment,12.9651489,77.7095135,Apartment,"Marathahalli, Bengaluru",2.2963574840245893,1.0028476435462181,,,286,5
485,11712,SLV NILAYA,12.9472587,77.7050257,Apartment,"Marathahalli, Bengaluru",0.5090943376155566,1.541231217101061,,,819,14
486,11713,Blue Bells Apartment,12.9489334,77.7003549,Apartment,"Marathahalli, Bengaluru",0.2696469799574338,1.811586738790543,,,712,12
487,11714,Shararitu residential Apartments,12.9570946,77.7145268,Apartment,"Marathahalli, Bengaluru",1.9318377596724228,0.05286327847871532,,,14,1
488,11715,Parimala Winsome Apartment,12.9597242,77.7141925,Apartment,"Marathahalli, Bengaluru",2.0967033059424547,0.24231231943019252,,,84,1
489,11716,Siddhartha Ruby,12.9648926,77.7085674,Apartment,"Marathahalli, Bengaluru",2.227947091208764,1.0394482146590593,,,324,5
490,11717,Shikharam Apartments,12.9559221,77.709914,Apartment,"Marathahalli, Bengaluru",1.4698736012065852,0.5327143834272211,,,369,6
491,11718,Parimala Elan,12.959865,77.7025812,Apartment,"Marathahalli, Bengaluru",1.503997399099676,1.319717885512536,,,698,12
492,11719,Srinivas Reddy Building,12.9483332,77.7061178,Apartment,"Marathahalli, Bengaluru",0.65288579189081,1.3732843970075488,,,775,13
493,11720,AKSHAYA TEMPLE TREE,12.9599499,77.7113199,Apartment,"Marathahalli, Bengaluru",1.906918985930047,0.43707534412556903,,,157,3
494,11721,Shree Residency,12.9491612,77.7132551,Apartment,"Marathahalli, Bengaluru",1.4248785879356487,0.9451687641061176,,,572,10
495,11722,Pearl Residency Apartment and Row house,12.9591722,77.697419,Apartment,"Marathahalli, Bengaluru",1.4444920082436323,1.8627436906421841,,,668,11
496,11723,SMR Galaxy,12.9663329,77.7082957,Apartment,"Marathahalli, Bengaluru",2.3649236517914,1.185672527450951,,,350,6
497,11724,Raycon Lotus Apartment,12.9642873,77.7118888,Apartment,"Marathahalli, Bengaluru",2.3367555557952557,0.7998871712331685,,,242,4
498,11725,Raghu reddy building,12.9560015,77.7027695,Apartment,"Marathahalli, Bengaluru",1.0865604901844108,1.2862937398255938,,,489,8
499,11726,Golden Residency,12.9409679,77.7020761,Apartment,"Marathahalli, Bengaluru",0.6425892733678931,2.28678552369119,,,794,13
500,11727,Paloma Residency,12.9503014,77.7162763,Apartment,"Marathahalli, Bengaluru",1.7723223704046012,0.8300909406966334,,,441,7
501,11728,Bren Avalon,12.975292,77.7067616,Apartment,"Marathahalli, Bengaluru",3.2741595194808197,2.142862235468993,,,522,9
502,11729,Heritage IX,12.96412,77.708005,Apartment,"Marathahalli, Bengaluru",2.1249989640364775,1.0150862899124895,,,313,5
503,11730,Sai Gowri Grand Vault Apartments,12.9638456,77.7136563,Apartment,"Marathahalli, Bengaluru",2.404705744490725,0.704209147661845,,,180,3
504,11731,Pearl Residency Apartment and Row Houses,12.9557412,77.7077381,Apartment,"Marathahalli, Bengaluru",1.2991431483270925,0.7635741042470827,,,437,7
505,11732,Sowparnika Tulsi Apartments,12.958838,77.7136836,Apartment,"Marathahalli, Bengaluru",1.988556756755716,0.1682023280102007,,,143,2
506,11733,S Apartment,12.9459951,77.7028219,Apartment,"Marathahalli, Bengaluru",0.26951474780428614,1.807293843062666,,,842,14
507,11734,Ushodaya Aura Apartment,12.9592822,77.7126583,Apartment,"Marathahalli, Bengaluru",1.945375749992242,0.278181712076326,,,137,2
508,11735,Serikar Apartment,12.9615908,77.7115566,Apartment,"Marathahalli, Bengaluru",2.0679561603286767,0.5510979396241625,,,199,3
509,11736,Sai Flora Apartment,12.9625063,77.706101,Apartment,"Marathahalli, Bengaluru",1.8833897422543848,1.0656268883487292,,,315,5
510,11737,Apartment Number 6,12.9497134,77.7086947,Apartment,"Marathahalli, Bengaluru",0.9678085496838459,1.0784540140170904,,,740,12
511,11738,Balaji Paradise,12.9586061,77.7140781,Apartment,"Marathahalli, Bengaluru",2.0023251912883713,0.12518454483825364,,,31,1
512,11739,Sriven Heights,12.9558293,77.7064753,Apartment,"Marathahalli, Bengaluru",1.2283375537100036,0.894043429492877,,,587,10
513,11740,Kashif Home,12.9625338,77.69907,Apartment,"Marathahalli, Bengaluru",1.7876593871060433,1.7638678977777138,,,860,14
514,11741,Royal hights,12.9485211,77.7159555,Apartment,"Marathahalli, Bengaluru",1.7014356262948283,1.0179819560949188,,,519,9
515,11743,VAK Residency,12.9652377,77.7154639,Apartment,"Marathahalli, Bengaluru",2.6466737724636538,0.8585953543633518,,,269,4
516,11744,VILLAGESITE E-COMMERCE PRIVATE LIMITED,12.9566888,77.7011466,Apartment,"Marathahalli, Bengaluru",1.1349352137207096,1.4535829745596438,,,675,11
517,11745,Anand Nilaya Apartments,12.9640572,77.7073397,Apartment,"Marathahalli, Bengaluru",2.091543322321627,1.0618021755853724,,,335,6
518,11746,Thaswi Homes,12.9408073,77.7017815,Apartment,"Marathahalli, Bengaluru",0.6516181335241568,2.3200933271020245,,,805,13
519,11748,OYO 9946 CKB Apartment,12.9513785,77.7041685,Apartment,"Marathahalli, Bengaluru",0.6787976836721448,1.3170864527462007,,,602,10
520,11751,"Sai Shelter Apartment,",12.9613644,77.7096275,Apartment,"Marathahalli, Bengaluru",1.9314442494168325,0.6784103131381588,,,253,4
521,11752,Nakshatra Apartment,12.9589488,77.7124042,Apartment,"Marathahalli, Bengaluru",1.8995005484137357,0.27671449142248455,,,168,3
522,11753,DLT Residency Apartments,12.9506727,77.7160876,Apartment,"Marathahalli, Bengaluru",1.762857526347707,0.7852998262574885,,,432,7
523,11755,"A-Block, Rohan Vasantha Apartments",12.9567057,77.7073259,Apartment,"Marathahalli, Bengaluru",1.360274386760221,0.7865573886964747,,,569,9
524,11756,"Sriven Towers, Block B, 1st Cross,",12.9554329,77.7066231,Apartment,"Marathahalli, Bengaluru",1.2003197544439057,0.8891671156585202,,,453,8
525,11758,Ashish A N Reddy Apartment,12.9528459,77.7219938,Apartment,"Marathahalli, Bengaluru",2.4447522406298448,0.9644241412042095,,,388,6
526,11759,Benson StayAbode,12.9493461,77.6981495,Apartment,"Marathahalli, Bengaluru",0.39820530931033987,1.9967827506234004,,,743,12
527,11760,Samaprabha apartment,12.9627549,77.714661,Apartment,"Marathahalli, Bengaluru",2.377936204483543,0.5767101061582903,,,197,3
528,11761,Building 5,12.9596638,77.7122716,Apartment,"Marathahalli, Bengaluru",1.9486322782757433,0.3377821687495486,,,138,2
529,11762,Sri Sai Krishna Vihar,12.9635797,77.7093813,Apartment,"Marathahalli, Bengaluru",2.1336053555302095,0.8705385409377797,,,256,4
530,11763,SpringSeas Blossom,12.9586015,77.7086129,Apartment,"Marathahalli, Bengaluru",1.6130358041437631,0.6513750534863173,,,662,11
531,11764,Shri Renuka Apartments,12.9524551,77.7103278,Apartment,"Marathahalli, Bengaluru",1.2635938822270547,0.7285881733059384,,,579,10
532,11765,Chinni Nilaya,12.9612088,77.7057818,Apartment,"Marathahalli, Bengaluru",1.7358212549903733,1.030718516022214,,,367,6
533,11766,Building 10%2FA,12.9534063,77.7064175,Apartment,"Marathahalli, Bengaluru",1.007331945914789,0.993570914223095,,,546,9
534,11767,Reddy Apartment,12.9539496,77.7244457,Apartment,"Marathahalli, Bengaluru",2.7348557279767776,1.1474464301576974,,,452,8
535,11769,Ganga Chelston Apartment,12.95282,77.711816,Apartment,"Marathahalli, Bengaluru",1.423126994862568,0.6045381672001396,,,427,7
536,11770,Aarna Saptagiri Towers,12.9634024,77.7129251,Apartment,"Marathahalli, Bengaluru",2.3180843079065503,0.6714473562504787,,,167,3
537,11771,Lovedale Guest House,12.953265,77.7016062,Apartment,"Marathahalli, Bengaluru",0.7627183146867199,1.4800335456316984,,,647,11
538,11772,Lakshmi Pearl Casa,12.94771,77.709661,Apartment,"Marathahalli, Bengaluru",1.0133781708999665,1.2167388410137119,,,788,13
539,11773,PGHub,12.955494,77.700339,Apartment,"Marathahalli, Bengaluru",0.9991405956347623,1.5550244307298162,,,652,11
540,11774,VENKATADRI COMFORTS,12.9517614,77.7041902,Apartment,"Marathahalli, Bengaluru",0.7145767790160467,1.2933009963321291,,,590,10
541,11776,Sarvada Apartments,12.9624356,77.7155828,Apartment,"Marathahalli, Bengaluru",2.4179480665276794,0.5529281127801959,,,197,3
542,11777,Abhivrudhi appartment(flat no3 second floor),12.9572884,77.7175609,Apartment,"Marathahalli, Bengaluru",2.2132762831129282,0.3299288261285578,,,242,4
543,11779,Garuda Comforts (Icon) - Colive 1RK %26 Studio Rooms,12.9596088,77.7022256,Apartment,"Marathahalli, Bengaluru",1.470168994483536,1.3524798855707838,,,682,11
544,11780,SVR Co-living Studio Rooms,12.9573878,77.7015721,Apartment,"Marathahalli, Bengaluru",1.2164538626928791,1.4043120208701858,,,702,12
545,11782,TrustedStay Service apartments in AECS Layout,12.9635966,77.7093385,Apartment,"Marathahalli, Bengaluru",2.133165344479266,0.8749566425154889,,,257,4
546,11783,Nirvasa Moonlight,12.9493082,77.7160446,Apartment,"Marathahalli, Bengaluru",1.724635770192599,0.9332181462845432,,,500,8
547,11784,Suyash PG,12.9520119,77.6974223,Apartment,"Marathahalli, Bengaluru",0.6913628309980963,1.9541781640808369,,,692,12
548,11785,366 Apartment,12.9630597,77.7143974,Apartment,"Marathahalli, Bengaluru",2.3855090473743683,0.6105967229245813,,,179,3
549,11788,Garuda Comforts (Galaxy) - PG for Gents,12.9578565,77.7038303,Apartment,"Marathahalli, Bengaluru",1.3157037389755175,1.159895469371496,,,794,13
550,11789,OASIS BREEZE APARTMENT,12.952552,77.7242352,Apartment,"Marathahalli, Bengaluru",2.669842012717259,1.1905520941663885,,,487,8
551,11790,Building no 56,12.9473968,77.7166977,Apartment,"Marathahalli, Bengaluru",1.769848315632632,1.1553422869821945,,,588,10
552,11791,Park Inn Apartment,12.9647029,77.7177069,Apartment,"Marathahalli, Bengaluru",2.759313812036898,0.8646318980111317,,,230,4
553,11792,Sobha Dream Acres - Flats for Sale in Bangalore,12.9382954,77.7262934,Apartment,"Marathahalli, Bengaluru",2.9518444478464856,2.4936980867608844,,,806,13
554,11794,Apartment 558,12.9600563,77.7211189,Apartment,"Marathahalli, Bengaluru",2.704538416300532,0.7656497404723845,,,227,4
555,11795,Agarwal Estates,12.9563841,77.7100837,Apartment,"Marathahalli, Bengaluru",1.5195403798460032,0.49953751189111933,,,622,10
556,11796,Sobha Dream Acres,12.9391078,77.7201689,Apartment,"Marathahalli, Bengaluru",2.295853248100709,2.141923021586672,,,696,12
557,11797,Varsha Enclave,12.9652518,77.715539,Apartment,"Marathahalli, Bengaluru",2.65293526335873,0.8611476729995206,,,271,5
558,11799,AGARWAL REALTY AND INVESTMENT,12.9571633,77.7075917,Apartment,"Marathahalli, Bengaluru",1.4186058076120946,0.7532189506773403,,,611,10
559,11800,Marathahalli,12.9584512,77.7028661,Apartment,"Marathahalli, Bengaluru",1.3547591724386125,1.267732941640494,,,730,12
